t [h]	I [A]	T [°C]	Q [Ah]	U [V]	P [W]	W [Wh]
0.36036036036036	0.54	25	1.40007490709459	22.967067762657	12.4022165918348	32.1556152640372
0.37037037037037	0.54	25	1.4054803125	22.9802329391354	12.4093257871331	32.2982649726188
0.38038038038038	0.54	25	1.4108857179054	22.9933981156138	12.4164349824314	32.4410570074325
0.39039039039039	0.54	25	1.41629112331081	23.0065632920922	12.4235441777298	32.5839913684785
0.4004004004004	0.54	25	1.42169652871621	23.018016023758	12.4297286528293	32.724633478911
0.41041041041041	0.54	25	1.42710193412162	23.029393530162	12.4358725062875	32.8652920485421
0.42042042042042	0.54	25	1.43250733952702	23.040771036566	12.4420163597456	33.0060736182425
0.43043043043043	0.54	25	1.43791274493243	23.0521485429699	12.4481602132038	33.146978188012
0.44044044044044	0.54	25	1.44331815033784	23.0635260493739	12.4543040666619	33.2880057578508
0.45045045045045	0.54	25	1.44872355574324	23.0749035557779	12.46044792012	33.4291563277589
0.46046046046046	0.54	25	1.45412896114865	23.0862810621818	12.4665917735782	33.5704298977361
0.47047047047047	0.54	25	1.45953436655405	23.0976585685858	12.4727356270363	33.7118264677826
0.48048048048048	0.54	25	1.46493977195946	23.1090360749898	12.4788794804945	33.8533460378984
0.49049049049049	0.54	25	1.47034517736486	23.1204135813937	12.4850233339526	33.9949886080833
0.500500500500501	0.54	25	1.47575058277027	23.1317910877977	12.4911671874108	34.1367541783375
0.510510510510511	0.54	25	1.48115598817567	23.1431685942017	12.4973110408689	34.278642748661
0.520520520520521	0.54	25	1.48656139358108	23.1545461006056	12.503454894327	34.4206543190536
0.530530530530531	0.54	25	1.49196679898648	23.1644516032813	12.5088038657719	34.5605927088249
0.540540540540541	0.54	25	1.49737220439189	23.1742696073574	12.514105587973	34.7005071671407
0.550550550550551	0.54	25	1.50277760979729	23.1840876114335	12.5194073101741	34.8405277660411
0.560560560560561	0.54	25	1.5081830152027	23.1939056155096	12.5247090323752	34.9806545055261
0.570570570570571	0.54	25	1.5135884206081	23.2037236195857	12.5300107545763	35.1208873855956
0.580580580580581	0.54	25	1.51899382601351	23.2135416236618	12.5353124767773	35.2612264062498
0.590590590590591	0.54	25	1.52439923141892	23.2233596277378	12.5406141989784	35.4016715674886
0.600600600600601	0.54	25	1.52980463682432	23.2331776318139	12.5459159211795	35.542222869312
0.610610610610611	0.54	25	1.53521004222973	23.24299563589	12.5512176433806	35.6828803117201
0.620620620620621	0.54	25	1.54061544763513	23.2528136399661	12.5565193655817	35.8236438947127
0.630630630630631	0.54	25	1.54602085304054	23.2626316440422	12.5618210877828	35.9645136182899
0.640640640640641	0.54	25	1.55142625844594	23.2724496481183	12.5671228099839	36.1054894824517
0.650650650650651	0.54	25	1.55683166385135	23.2822676521944	12.572424532185	36.2465714871982
0.660660660660661	0.54	25	1.56223706925675	23.2908720368605	12.5770708999047	36.385863671299
0.670670670670671	0.54	25	1.56764247466216	23.2993848865725	12.5816678387492	36.5251053816927
0.680680680680681	0.54	25	1.57304788006756	23.3078977362846	12.5862647775937	36.6644391228941
0.690690690690691	0.54	25	1.57845328547297	23.3164105859967	12.5908617164382	36.8038648949032
0.700700700700701	0.54	25	1.58385869087837	23.3249234357088	12.5954586552827	36.94338269772
0.710710710710711	0.54	25	1.58926409628378	23.3334362854208	12.6000555941273	37.0829925313445
0.720720720720721	0.54	25	1.59466950168919	23.3419491351329	12.6046525329718	37.2226943957767
0.730730730730731	0.54	25	1.60007490709459	23.350461984845	12.6092494718163	37.3624882910166
0.740740740740741	0.54	25	1.6054803125	23.3589748345571	12.6138464106608	37.5023742170642
0.750750750750751	0.54	25	1.6108857179054	23.3674876842692	12.6184433495053	37.6423521739195
0.760760760760761	0.54	25	1.61629112331081	23.3760005339812	12.6230402883499	37.7824221615825
0.770770770770771	0.54	25	1.62169652871621	23.3845133836933	12.6276372271944	37.9225841800532
0.780780780780781	0.54	25	1.62710193412162	23.3930262334054	12.6322341660389	38.0628382293316
0.790790790790791	0.54	25	1.63250733952702	23.4005772325884	12.6363117055978	38.2016140813696
0.800800800800801	0.54	25	1.63791274493243	23.4080398435551	12.6403415155198	38.340326793645
0.810810810810811	0.54	25	1.64331815033783	23.4155024545218	12.6443713254418	38.4791201827958
0.820820820820821	0.54	25	1.64872355574324	23.4229650654885	12.6484011353638	38.6179942488219
0.830830830830831	0.54	25	1.65412896114864	23.4304276764552	12.6524309452858	38.7569489917233
0.840840840840841	0.54	25	1.65953436655405	23.4378902874219	12.6564607552078	38.8959844115
0.850850850850851	0.54	25	1.66493977195945	23.4453528983886	12.6604905651298	39.035100508152
0.860860860860861	0.54	25	1.67034517736486	23.4528155093553	12.6645203750518	39.1742972816793
0.870870870870871	0.54	25	1.67575058277027	23.4602781203219	12.6685501849739	39.313574732082
0.880880880880881	0.54	25	1.68115598817567	23.4677407312886	12.6725799948959	39.45293285936
0.890890890890891	0.54	25	1.68656139358108	23.4752033422553	12.6766098048179	39.5923716635133
0.900900900900901	0.54	25	1.69196679898648	23.482665953222	12.6806396147399	39.7318911445419
0.910910910910911	0.54	25	1.69737220439189	23.4901285641887	12.6846694246619	39.8714913024458
0.920920920920921	0.54	25	1.70277760979729	23.496838435583	12.6882927552148	40.0098903891351
0.930930930930931	0.54	25	1.7081830152027	23.5034663508768	12.6918718294735	40.148222018956
0.940940940940941	0.54	25	1.7135884206081	23.5100942661708	12.6954509037322	40.2866253019152
0.950950950950951	0.54	25	1.71899382601351	23.5167221814647	12.6990299779909	40.4251002380127
0.960960960960961	0.54	25	1.72439923141891	23.5233500967586	12.7026090522496	40.5636468272485
0.970970970970971	0.54	25	1.72980463682432	23.5299780120525	12.7061881265083	40.7022650696226
0.980980980980981	0.54	25	1.73521004222972	23.5366059273464	12.709767200767	40.8409549651351
0.990990990990991	0.54	25	1.74061544763513	23.5432338426403	12.7133462750257	40.9797165137858
1.001001001001	0.550330330330331	25	1.74607255639554	23.5499251547438	12.9602380896647	41.1198780178672
1.01101101101101	0.653633633633634	25	1.75209840206103	23.5573138317531	15.3978526384967	41.2747319214647
1.02102102102102	0.756936936936938	25	1.75915831482665	23.5973470978249	17.8617036320653	41.5114693549891
1.03103103103103	0.860240240240241	25	1.7672522946924	23.6071786367683	20.3078450218878	41.7198406170421
1.04104104104104	0.963543543543544	25	1.77638034165828	23.647708124662	22.7855964831203	42.0073238379224
1.05105105105105	1.06684684684685	25	1.7865424557243	23.6585785769361	25.2400799556827	42.2670550697858
1.06106106106106	1.17015015015015	25	1.79773863689045	23.6705551747413	27.698103691861	42.5534715942797
1.07107107107107	1.27345345345345	25	1.80996888515674	23.7137633920622	30.1983738859997	42.9211738896014
1.08108108108108	1.37675675675676	25	1.82323320052315	23.7277948347683	32.6674018617053	43.2613033179513
1.09109109109109	1.48006006006006	25	1.8375315829897	23.7727184561112	35.1850511059428	43.6831209766265
1.1011011011011	1.58336336336336	25	1.85286403255639	23.78710304069	37.6636274751778	44.0742676628072
1.11111111111111	1.68666666666667	25	1.8692305492232	23.8323646135983	40.1972549816025	44.5481839959641
1.12112112112112	1.78996996996997	25	1.88663113299015	23.8483332320761	42.6878003192531	44.9930079455585
1.13113113113113	1.89327327327327	25	1.90506578385724	23.8942268714898	45.2383011213197	45.5200740445974
1.14114114114114	1.99657657657658	25	1.92453450182445	23.9103449000538	47.7388345653146	46.0162837106759
1.15115115115115	2.09987987987988	25	1.9450372868918	23.9269234451084	50.2436651298093	46.5387582613415
1.16116116116116	2.20318318318318	25	1.96657413905929	23.9725652332718	52.8159525797062	47.143826834664
1.17117117117117	2.30648648648649	25	1.9891450583269	23.9897813345792	55.3321064619728	47.7191549920213
1.18118118118118	2.40978978978979	25	2.01275004469465	24.0344367616604	57.9179403115977	48.3753136662428
1.19119119119119	2.51309309309309	25	2.03738909816253	24.0518683604089	60.4445842525279	49.0030143879374
1.2012012012012	2.6163963963964	25	2.06306221873055	24.0969349527801	63.0471337746523	49.7134760882883
1.21121121121121	2.7196996996997	25	2.0897694063987	24.1140113977663	65.5828695570601	50.3927232846015
1.22122122122122	2.823003003003	25	2.11751066116698	24.1317490201916	68.1239999517155	51.0992358228614
1.23123123123123	2.92630630630631	25	2.1462859830354	24.1753909435085	70.7445989754094	51.8873027164532
1.24124124124124	3.02960960960961	25	2.17609537200394	24.1930849899818	73.2956027717508	52.6464602811974
1.25125125125125	3.13291291291291	25	2.20693882807262	24.2366280929234	75.9312451177875	53.4887555998284
1.26126126126126	3.23621621621622	25	2.23881635124144	24.254609007496	78.4931589880425	54.30161523895
1.27127127127127	3.33951951951952	25	2.27172794151039	24.2979633325506	81.1435228336221	55.1983622243499
1.28128128128128	3.44282282282282	25	2.30567359887947	24.3162137518801	83.7164156696111	56.0652520724199
1.29129129129129	3.54612612612613	25	2.34065332334868	24.3598095059663	86.3829569165626	57.0178690762808
1.3013013013013	3.64942942942943	25	2.37666711491803	24.3782563487045	88.9667261571371	57.9390001830077
1.31131131131131	3.75273273273273	25	2.41371497358751	24.3970094128697	91.5554558044648	58.887426930599
1.32132132132132	3.85603603603604	25	2.45179689935712	24.4395132738995	94.2396438873374	59.920722866744
1.33133133133133	3.95933933933934	25	2.49091289222687	24.4582395845505	96.8384701580976	60.9233443023305
1.34134134134134	4.06264264264264	25	2.53106295219675	24.500306985952	99.5359919189639	62.0118193295902
1.35135135135135	4.16594594594595	25	2.57224707926676	24.5188339278613	102.144136801096	63.0684989579679
1.36136136136136	4.26924924924925	25	2.61446527343691	24.5603583181208	104.85429131093	64.2122039258941
