t [h]	I [A]	T [°C]	Q [Ah]	U [V]	P [W]	W [Wh]
0	0.42	25	1.2054803125	20.9995793	8.819823306	0.0
0.00900900900900901	0.42	25	1.20926409628378	21.0859805645548	8.856111837113	25.4985192316537
0.018018018018018	0.42	25	1.21304788006757	21.1723818291095	8.892400368226	25.6831128937824
0.027027027027027	0.42	25	1.21683166385135	21.2587830936643	8.928688899339	25.8683604033185
0.036036036036036	0.42	25	1.22061544763513	21.345184358219	8.964977430452	26.054261760262
0.045045045045045	0.42	25	1.22439923141892	21.4315856227738	9.00126596156499	26.240816964613
0.0540540540540541	0.42	25	1.2281830152027	21.5179868873286	9.03755449267799	26.4280260163714
0.0630630630630631	0.42	25	1.23196679898649	21.6043881518833	9.07384302379099	26.6158889155373
0.0720720720720721	0.42	25	1.23575058277027	21.6907894164381	9.11013155490399	26.8044056621105
0.0810810810810811	0.42	25	1.23953436655405	21.7771906809928	9.14642008601699	26.9935762560913
0.0900900900900901	0.42	25	1.24331815033784	21.8635919455476	9.18270861712999	27.1834006974795
0.0990990990990991	0.42	25	1.24710193412162	21.9499932101023	9.21899714824299	27.3738789862751
0.108108108108108	0.42	25	1.2508857179054	22.0363944746571	9.25528567935598	27.5650111224781
0.117117117117117	0.42	25	1.25466950168919	22.1227957392119	9.29157421046898	27.7567971060887
0.126126126126126	0.42	25	1.25845328547297	22.2091970037666	9.32786274158198	27.9492369371066
0.135135135135135	0.42	25	1.26223706925676	22.2955982683214	9.36415127269498	28.142330615532
0.144144144144144	0.42	25	1.26602085304054	22.3819995328761	9.40043980380798	28.3360781413648
0.153153153153153	0.42	25	1.26980463682432	22.4684007974309	9.43672833492098	28.5304795146051
0.162162162162162	0.42	25	1.27358842060811	22.5548020619857	9.47301686603398	28.7255347352528
0.171171171171171	0.42	25	1.27737220439189	22.6102262362717	9.49629501923411	28.8816745292257
0.18018018018018	0.42	25	1.28115598817567	22.6208023725806	9.50073699648387	28.9807764169702
0.189189189189189	0.42	25	1.28493977195946	22.6313785088896	9.50517897373364	29.0799583403408
0.198198198198198	0.42	25	1.28872355574324	22.6419546451986	9.5096209509834	29.1792202993375
0.207207207207207	0.42	25	1.29250733952703	22.6525307815075	9.51406292823316	29.2785622939603
0.216216216216216	0.42	25	1.29629112331081	22.6631069178165	9.51850490548292	29.3779843242093
0.225225225225225	0.42	25	1.30007490709459	22.6736830541254	9.52294688273268	29.4774863900844
0.234234234234234	0.42	25	1.30385869087838	22.6842591904344	9.52738885998244	29.5770684915856
0.243243243243243	0.42	25	1.30764247466216	22.6948353267433	9.5318308372322	29.6767306287129
0.252252252252252	0.42	25	1.31142625844594	22.7054114630523	9.53627281448196	29.7764728014663
0.261261261261261	0.42	25	1.31521004222973	22.7159875993613	9.54071479173173	29.8762950098459
0.27027027027027	0.42	25	1.31899382601351	22.7265637356702	9.54515676898149	29.9761972538516
0.279279279279279	0.42	25	1.3227776097973	22.7371398719792	9.54959874623125	30.0761795334834
0.288288288288288	0.42	25	1.32656139358108	22.7477160082881	9.55404072348101	30.1762418487413
0.297297297297297	0.42	25	1.33034517736486	22.7582921445971	9.55848270073077	30.2763841996254
0.306306306306306	0.42	25	1.33412896114865	22.768868280906	9.56292467798053	30.3766065861355
0.315315315315315	0.42	25	1.33791274493243	22.779444417215	9.56736665523029	30.4769090082718
0.324324324324324	0.42	25	1.34169652871621	22.7900205535239	9.57180863248006	30.5772914660343
0.333333333333333	0.42	25	1.3454803125	22.8005966898329	9.57625060972982	30.6777539594228
0.342342342342342	0.42	25	1.34926409628378	22.8100560947741	9.58022355980512	30.7767897228977
0.351351351351351	0.42	25	1.35304788006757	22.8192654742566	9.58409149918777	30.8755587746419
0.36036036036036	0.42	25	1.35683166385135	22.8284748537391	9.58795943857042	30.9743975189875
0.369369369369369	0.42	25	1.36061544763513	22.8376842332216	9.59182737795307	31.0733059559346
0.378378378378378	0.42	25	1.36439923141892	22.8468936127041	9.59569531733572	31.1722840854832
0.387387387387387	0.42	25	1.3681830152027	22.8561029921866	9.59956325671837	31.2713319076333
0.396396396396396	0.42	25	1.37196679898648	22.8653123716691	9.60343119610102	31.3704494223849
0.405405405405405	0.42	25	1.37575058277027	22.8745217511516	9.60729913548367	31.469636629738
0.414414414414414	0.42	25	1.37953436655405	22.8837311306341	9.61116707486632	31.5688935296926
